"ACTIVITY_ID","EXTERNAL_PERMIT_NMBR","VERSION_NMBR","FACILITY_TYPE_INDICATOR","PERMIT_TYPE_CODE","MAJOR_MINOR_STATUS_FLAG","PERMIT_STATUS_CODE","TOTAL_DESIGN_FLOW_NMBR","ACTUAL_AVERAGE_FLOW_NMBR","STATE_WATER_BODY","STATE_WATER_BODY_NAME","PERMIT_NAME","AGENCY_TYPE_CODE","ORIGINAL_ISSUE_DATE","ISSUE_DATE","ISSUING_AGENCY","EFFECTIVE_DATE","EXPIRATION_DATE","RETIREMENT_DATE","TERMINATION_DATE","PERMIT_COMP_STATUS_FLAG","RNC_TRACKING_FLAG","MASTER_EXTERNAL_PERMIT_NMBR","TMDL_INTERFACE_FLAG","EDMR_AUTHORIZATION_FLAG","PRETREATMENT_INDICATOR_CODE","RAD_WBD_HUC12S"
"400013148","MTR100000","1",,"NGP",,"ADC",,,,,,"ST6","11/17/1992","05/08/2002",,"06/08/2002","12/31/2006","04/15/2007",,"Y","Y",,,"N",,
"3600657551","MIG760000","1",,"NGP",,"ADC",,,,,"GP-Public Swimming Pool","ST6","09/30/2014","09/30/2014","State","04/01/2015","03/31/2020","03/31/2020",,,"Y",,,"N",,
"3601927887","TXG920000","4",,"NGP",,"ADC",,,,,,"ST6","07/20/2004","07/01/2019",,"07/20/2019","07/19/2024","07/19/2024",,,"Y",,,"N",,
"3600482185","OHC000004","0",,"NGP",,"ADC",,,,,"OHC000004","ST6","04/11/2013","04/11/2013","Ohio EPA","04/21/2013","04/20/2018",,,,"Y",,,"N",,
"3603531882","ILG870000","0",,"NGP",,"EFF",,,,,"GENERAL NPDES PESTICIDES","ST6","10/31/2011","09/14/2022",,"10/01/2022","09/30/2027",,,,"Y",,,"N",,
"1400028355","HIG990001","1",,"NGP",,"ADC",,,,,"Hawaii Master General Permit Circulation Water From Decorative Ponds or Tanks","ST6","10/22/2007","10/22/2007","Department of Health - Clean Water Branch","10/22/2007","10/21/2012","12/05/2013",,,"Y",,,"N",,
"3602210574","HIG990001","0",,"NGP",,"ADC",,,,,"Hawaii Master General Permit Circulation Water From Decorative Ponds or Tanks","ST6","10/22/2007","01/30/2019","Department of Health - Clean Water Branch","02/09/2019","02/08/2024",,,,"Y",,,"N",,
"3602364173","TXG500000","3",,"NGP",,"ADC",,,,,"QUARRIES","ST6","12/15/2008","03/29/2019",,"03/29/2019","03/28/2024","01/22/2025",,,"Y",,,"N",,
"2600084558","LAG940000","0",,"NGP",,"TRM",,,,,"Fuel Spill Cleanup","ST6","01/01/2006","10/20/2010",,"01/01/2011","12/31/2015",,"04/15/2013",,"Y",,,"N",,
"1800078842","UTR003000","2",,"NGP",,"ADC",,,,,,"ST6","01/01/2005","01/01/2010","Utah DEQ Division of Water Quality","01/01/2010","12/31/2014","12/31/2014",,,"Y",,,"N",,
"3601983139","CAG834001","0",,"NGP",,"ADC",,,,,"RB4 DISCHARGES OF TREATED GROUNDWATER/OTHER WASTEWATERS FROM INVESTIGATION/CLEANUP OF PETROLEUM FUEL-CONTAMINATED SITES","ST6","04/05/2007","06/14/2018",,"08/13/2018","08/12/2023",,,,"Y",,,"N",,
"3600732466","PRR04000F","0",,"NGP",,"ADC",,,,,"Small MS4 Fedral","EP6","05/18/2016","05/18/2016",,"07/01/2016","06/30/2021",,,,"Y",,,"N",,
"3000037171","MDISWAC00","0",,"NGP",,"ADC",,,,,"ISWAC","ST6","01/01/2012","01/01/2012","MDE","01/01/2012","12/31/2016",,,,"Y",,,"N",,
"3602724088","NCG090000","5",,"NGP",,"ADC",,,,,"Paints, Varnishes, Lacquers Stormwater Discharge","ST6","11/01/2007","06/01/2021",,"06/01/2021","06/30/2021","06/30/2021",,,"Y",,,"N",,
"3400116382","TNS000000","2",,"NGP",,"ADC",,,,,"MS4 general permit (small)","ST6","02/27/2003","08/31/2010","TDEC","10/01/2010","09/01/2015","09/30/2016",,,"Y",,,"N",,
"3603701970","AKG573000","0",,"NGP",,"EFF",,,,,"Small Domestic Lagoon to Surface Water GP","ST6","08/01/2013","07/28/2023","Alaska Department of Environmental Conservation","09/01/2023","08/31/2028",,,,"Y",,,"N",,
"1600047426","ALG140000","1",,"NGP",,"ADC",,,,,"GENERAL PERMIT TRANSPORTATION","ST6","10/01/2002","10/10/2006","ADEM","10/01/2007","09/30/2012","09/30/2012",,,"Y",,,"N",,
"3000068912","ALG030000","2",,"NGP",,"ADC",,,,,,"ST6","10/01/2002","08/29/2012",,"10/01/2012","09/30/2017","09/30/2017",,,"Y",,,"N",,
"3600781163","MIG010000","3",,"NGP",,"EFF",,,,,"Gen Pmt-Large CAFO","ST6","01/15/2009","04/30/2015","State","04/30/2015","04/01/2020","03/31/2020",,,"Y",,,"N",,
"3600970892","MIG030000","2",,"NGP",,"ADC",,,,,"GP-Mosquito Control","ST6","01/31/2012","01/31/2017","Michigan Department of Environment, Great Lakes, and Energy","02/01/2017","01/31/2022","01/31/2022",,,"Y",,,"N",,
"3603533338","NMG270000","0",,"NGP",,"EFF",,,,,"HYDROSTATIC TESTING OF NEW AND EXISTING VESSELS IN NM","EP6","02/21/2023","02/21/2023",,"04/15/2023","04/14/2028",,,,"Y",,,"N",,
"2400219496","MOR101000","0",,"NGP",,"TRM",,,,,,"ST6","02/08/2002","02/08/2002",,"02/08/2002","02/07/2007",,"12/12/2009",,"Y",,,"N",,
"3601624941","NCG550000","4",,"NGP",,"ADC",,,,,"Single Family Domestic Wastewater Discharge","ST6","08/01/2007","10/23/2018",,"10/23/2018","10/31/2020","10/31/2020",,,"Y",,,"N",,
"3400188919","CAG648001","0",,"NGP",,"ADC",,,,,"Wellhead Treatment Systems","ST6","06/06/2008","12/06/2013",,"12/06/2013","12/01/2018",,,,"Y",,,"N",,
"1200016401","CAG996001","1",,"NGP",,"ADC",,,,,"LIMITED THRT DISCH TO SRFC WTR","ST6","07/23/2008","07/23/2008",,"07/23/2008","07/23/2013","06/17/2014",,"Y","Y",,,"N",,
"3602217974","COG080000","0",,"NGP",,"ADC",,,,,"MASTER GENERAL - SHORT TERM CONSTRUCTION DEWATERING","ST6","03/31/2020","03/31/2020",,"06/01/2020","05/31/2025",,,,"Y",,,"N",,
"3400061150","WYG940000","1",,"NGP",,"ADC",,,,,"Temporary Discharge - LUST","ST6","11/01/2012","11/01/2012",,"11/01/2012","08/31/2017","09/13/2017",,,"Y",,,"N",,
"3602935032","WAR044703","0",,"NGP",,"ADC",,,,,"General Permit Issuance","ST6","07/01/2019","07/01/2019",,"08/01/2019","07/31/2024",,,,"Y",,,"N",,
"600071538","GUR100000","1",,"NGP",,"ADC",,,,,"GU STORMWATER CONSTRUCTION","EP6","07/01/2003","07/01/2003",,"07/02/2003","07/01/2008","06/30/2008",,,"Y",,,"N",,
"2600022572","AKG523000","1",,"NGP",,"ADC",,,,,"ALASKA OFFSHORE SEAFOOD PROCESSORS GENERAL PERMIT","ST6","05/23/2011","05/23/2011","ADEC","07/01/2011","06/30/2016","12/31/2018",,,"Y",,,"N",,
"3602240108","COG317000","0",,"NGP",,"ADC",,,,,"Short Term Remediation","ST6","03/31/2020","03/31/2020",,"06/01/2020","05/31/2025",,,,"Y",,,"N",,
"3600912454","GAG920000","1",,"NGP",,"ADC",,,,,"General LAS AFO (300 to 1000 AU)","ST6","04/01/2014","04/01/2014",,"04/01/2014","03/31/2019","03/31/2019",,,"Y",,,"N",,
"3200105404","SCG830000","1",,"NGP",,"ADC",,,,,,"ST6","02/28/2004","02/28/2004",,"03/01/2004","02/28/2009","12/31/2016",,,"Y",,,"N",,
"3602742535","AZG200001","0",,"NGP",,"ADC",,,,,"CONSTRUCTION GENERAL PERMIT","ST6","03/27/2020","03/27/2020","ADEQ","07/01/2020","06/30/2025",,,,"Y",,,"N",,
"20000948","AKG375000","1",,"NGP",,"ADC",,,,,,"EP6","12/20/1996","04/22/2002",,"06/03/2002","06/04/2007","06/04/2007",,"Y","Y",,,"N",,
"3600157947","MEG170000","2",,"NGP",,"ADC",,,,,,"ST6","11/01/2009","10/14/2014",,"11/01/2014","10/31/2019","09/19/2020",,,"Y",,,"N",,
"3600994500","FLG910000","5",,"NGP",,"ADC",,,,,"Generic Permit for Discharges from Petroleum Contaminated Sites","ST6","02/14/2000","02/14/2015",,"02/14/2015","02/13/2020","02/13/2020",,,"Y",,,"N",,
"1400039673","CAG994003","2",,"NGP",,"ADC",,,,,"Non-Process Wastewater To Surface Water","ST6","04/01/2004","04/02/2009",,"05/04/2009","04/30/2014","06/30/2014",,,"Y",,,"N",,
"3601809239","MOG641000","3",,"NGP",,"ADC",,,,,"Water Softeners","ST6","07/05/1991","08/08/2018",,"08/08/2018","08/07/2023","08/07/2023",,,"Y",,,"N",,
"3600694661","WV0116025","0",,"NGP",,"ADC",,,,,,"ST6","03/07/2003","07/04/2014",,"08/11/2014","08/10/2019",,,,"Y",,,"N",,
"3600143070","NYR030202","4",,"NGP",,"ADC",,,,,"MS4","ST6","01/08/2003","04/14/2015","NYSDEC","05/01/2015","04/30/2017","01/02/2024",,,"Y",,,"N",,
"3400051329","NCA300000","1",,"NGP",,"ADC",,,,,"Cattle NPDES","ST6","07/01/2007","07/01/2007",,"07/01/2007","06/30/2012","06/30/2017",,,"Y",,,"N",,
"20053860","UTR004000","1",,"NGP",,"ADC",,,,,,"ST6","01/12/2006","01/12/2006","Utah DEQ Division of Water Quality","01/12/2006","12/31/2010","01/31/2011",,"Y","Y",,,"N",,
"1200052665","TNG640000","1",,"NGP",,"ADC",,,,,,"ST6","09/28/2004","09/28/2004",,"10/01/2004","09/27/2009","08/20/2015",,"Y","Y",,,"N",,
"3600188207","MEG140000","0",,"NGP",,"ADC",,,,,,"ST6","08/01/2010","08/01/2015",,"08/01/2015","07/31/2020",,,,"Y",,,"N",,
"3600151623","VTR05F000","1",,"NGP",,"ADC",,,,,"Multi-Sector MSG","EP6","06/04/2015","06/04/2015",,"06/04/2015","06/03/2020","02/28/2021",,,"Y",,,"N",,
"600006679","SDG586000","0",,"NGP",,"TRM",,,,,,"EP6","11/19/1998","11/19/1998","U.S. EPA Region 8","12/01/1998","09/30/2003",,"10/30/2009",,"Y",,,"N",,
"400006216","GAG810000","1",,"NGP",,"ADC",,,,,"SWINE FEEDING OPS (LESS THAN 1000)","ST6","06/13/2002","06/13/2002","GA DNR","06/13/2002","07/30/2007","12/24/2005",,"Y","Y",,,"N",,
"3602997257","NMR100000","0",,"NGP",,"EFF",,,,,,"EP6","07/06/1998","02/17/2022",,"02/17/2022","02/16/2027",,,,"Y",,,"N",,
"3200040034","MSG200000","0",,"NGP",,"TRM",,,,,,"ST6","02/01/2009","02/01/2009",,"02/01/2009","01/31/2014",,"01/31/2014",,"Y",,,"N",,
"3600192852","MER041000","1",,"NGP",,"ADC",,,,,"Maine Small Municipal Separate Storm Sewer Systems General Permit","ST6","07/01/2008","07/01/2008","Maine Department of Environmental Protection","07/01/2008","06/30/2013","06/26/2013",,,"Y",,,"N",,
"3601361827","NJ0070203","1",,"NGP",,"ADC",,,,,"Gen Non-Contact Cooling Water","ST6","07/26/2016","07/26/2016",,"08/01/2016","09/30/2018","03/31/2019",,,"Y",,,"N",,
"3601409040","WYR320000","2",,"NGP",,"ADC",,,,,"Stormwater - Mineral Mining","ST6","04/05/2012","04/01/2018",,"04/01/2018","03/31/2022","12/31/2024",,,"Y",,,"N",,
"3601610664","CAG994004","0",,"NGP",,"ADC",,,,,"Groundwater from Construction and Project Dewatering","ST6","06/05/2008","09/13/2018",,"11/13/2018","11/12/2023",,,,"Y",,,"N",,
"3603353104","AZG202103","0",,"NGP",,"EFF",,,,,"Pesticides General Permit","ST6","10/08/2021","10/08/2021","Arizona Department of Environmental Quality","10/08/2021","10/07/2026",,,,"Y",,,"N",,
"3601175400","MSG120000","2",,"NGP",,"ADC",,,,,"Underground Storage Tank (UST)","ST6","07/05/2011","02/15/2017","MDEQ","02/15/2017","01/31/2022","04/18/2022",,,"Y",,,"N",,
"3601147216","SDGA10000","2",,"NGP",,"ADC",,,,,"Pesticide Application Master General","ST6","04/11/2011","09/01/2017","SDDENR","09/01/2017","06/30/2022","06/30/2023",,,"Y",,,"N",,
"3603638926","ALG640000","0",,"NGP",,"EFF",,,,,,"ST6","04/23/2008","03/17/2023","State","07/01/2023","06/30/2028",,,,"Y",,,"N",,
"3601164402","OKG010000","3",,"NGP",,"ADC",,,,,"CONCENTRATED ANIMAL FEEDING OPERATIONS (CAFOs)","ST6","03/10/1993","03/30/2017",,"04/03/2017","04/02/2022","03/23/2023",,,"Y",,,"N",,
"3602754012","NCG120000","0",,"NGP",,"EFF",,,,,"Landfill Stormwater Discharge","ST6","11/01/2007","07/01/2021",,"07/01/2021","06/30/2026",,,,"Y",,,"N",,
"3200097776","ORR05000I","0",,"NGP",,"ADC",,,,,,"EP6","09/29/1995","01/29/2009",,"02/26/2009","09/29/2013",,,,"Y",,,"N",,
"3603350091","MOG940000","0",,"NGP",,"EFF",,,,,"Petroleum Impacted Water Remediation","ST6","11/12/2010","09/01/2022",,"09/01/2022","08/31/2027",,,,"Y",,,"N",,
"400019848","NVR050000","1",,"NGP",,"ADC",,,,,"NV STORMWATER MULTI-SECTOR","ST6","04/16/2003","04/16/2003",,"04/16/2003","04/10/2008","09/21/2008",,"Y","Y",,,"N",,
"20051016","RIG830000","0",,"NGP",,"ADC",,,,,,"ST6","07/01/2003","07/01/2003",,"07/01/2003","06/30/2008",,,"Y","Y",,,"N",,
"1400021480","UTG070000","2",,"NGP",,"ADC",,,,,"GENERAL CONSTRUCTION DE-WATERING","ST6","01/01/2004","12/30/2008","UTAH DEQ WATER QUALITY","01/01/2009","12/31/2013","12/31/2013",,,"Y",,,"N",,
"2600001548","ALR040000","2",,"NGP",,"ADC",,,,,"MS4 PHASE II","ST6","03/10/2003","01/31/2011","ADEM","02/01/2011","01/31/2016","09/30/2016",,,"Y",,,"N",,
"3602879655","NYG87000E","0",,"NGP",,"EFF",,,,,"Pesticide General Permit","EP6","10/31/2021","10/31/2021",,"10/31/2021","10/30/2026",,,,"Y",,,"N",,
"1800081364","TXG330000","1",,"NGP",,"ADC",,,,,"COASTALGENERAL PERMIT","EP6","05/31/2007","05/31/2007",,"07/07/2007","07/06/2012","07/30/2012",,,"Y",,,"N",,
"3600110931","TXG670000","2",,"NGP",,"ADC",,,,,,"ST6","04/01/2010","03/24/2015",,"04/05/2015","04/04/2020","04/04/2020",,,"Y",,,"N",,
"2600103441","CAG618001","1",,"NGP",,"ADC",,,,,"Scrap Metal Recycling Storm Water RB08","ST6","02/10/2012","02/10/2012",,"02/10/2012","02/09/2017","12/18/2018",,,"Y",,,"N",,
"1200016685","CAG616002","1",,"NGP",,"ADC",,,,,"CA CONSTR STRMWTR LAKE TAHOE","ST6","03/10/2005","03/10/2005",,"03/10/2005","03/09/2010","04/13/2011",,"Y","Y",,,"N",,
"2600084573","LAR050000","2",,"NGP",,"ADC",,,,,,"ST6","04/28/2006","05/04/2011",,"05/04/2011","05/03/2016","05/08/2016",,,"Y",,,"N",,
"3400123348","TNG830000","2",,"NGP",,"ADC",,,,,"Underground Storage Tank Remediation","ST6","02/15/2008","06/01/2013","TDEC-WPC","06/01/2013","05/31/2018","09/30/2018",,,"Y",,,"N",,
"1800007038","ARG550000","2",,"NGP",,"ADC",,,,,"Individual Treatment Facilities limited to Sanitary Waste","ST6","03/31/1991","06/30/2009",,"07/01/2009","06/30/2014","06/30/2014",,,"Y",,,"N",,
"3602879661","ORG87000E","0",,"NGP",,"EFF",,,,,"Pesticide General Permit","EP6","10/31/2021","10/31/2021",,"10/31/2021","10/30/2026",,,,"Y",,,"N",,
"3602997264","ORR10I000","0",,"NGP",,"EFF",,,,,"Construction General Permit (CGP)","EP6","01/11/2017","02/17/2022","U.S. EPA","02/17/2022","02/16/2027",,,,"Y",,,"N",,
"3400297293","NDG320000","2",,"NGP",,"ADC",,,,,"General Permit NDG320000-Waste Stabilization Pond Discharges to Class III Waters","ST6","09/17/2009","09/15/2014","North Dakota Department of Health","10/01/2014","09/30/2019","09/30/2019",,,"Y",,,"N",,
"3400287885","VAR100000","2",,"NGP",,"ADC",,,,,,"ST6","07/01/2009","07/01/2014",,"07/01/2014","06/30/2019","06/30/2019",,,"Y",,,"N",,
"3603720339","VAR100000","0",,"NGP",,"ADC",,,,,"VPDES Construction General Permit","ST6","07/01/2009","07/01/2019","VA DEQ","07/01/2019","06/30/2024",,,,"Y",,,"N",,
"3602735577","AKG370000","0",,"NGP",,"EFF",,,,,"Mechanical Placer Miners","ST6","05/31/1994","04/30/2021","Alaska Department of Environmental Conservation","06/01/2021","02/28/2026",,,,"Y",,,"N",,
"2600015628","ALR100000","2",,"NGP",,"ADC",,,,,"Construction SW","ST6","12/25/2005","04/01/2011",,"04/01/2011","03/31/2016","03/31/2016",,,"Y",,,"N",,
"1400034331","ASR050000","2",,"NGP",,"ADC",,,,,"AS STORMWATER MULTI-SECTOR","EP6","09/14/2000","09/29/2008",,"09/30/2008","09/29/2013","06/03/2015",,,"Y",,,"N",,
"3602426679","OKR05I000","0",,"NGP",,"EFF",,,,,"Multi-Sector MSG","EP6","06/04/2015","01/15/2021",,"03/01/2021","02/28/2026",,,,"Y",,,"N",,
"1600127570","LAG540000","1",,"NGP",,"EXP",,,,,"Class II Sanitary","ST6","06/05/2008","06/05/2008",,"07/01/2008","06/30/2013","06/30/2013",,,"Y",,,"N",,
"20053558","UTG640000","1",,"NGP",,"ADC",,,,,,"ST6","05/30/2003","05/30/2003","Utah DEQ Division of Water Quality","06/01/2003","05/31/2008","09/30/2008",,"Y","Y",,,"N",,
"1800072640","MAG360000","1",,"NGP",,"ADC",,,,,"HYDROELECTRIC MASTER GENERATING","EP6","12/07/2009","12/07/2009","US EPA REGION 1","01/01/2010","12/31/2014","03/31/2023",,,"Y",,,"N",,
"3600834668","SCG160000","0",,"NGP",,"ADC",,,,,"PESTICIDE FACILITIES","ST6","03/10/2011","03/22/2016","South Carolina Department of Environmental Services","04/01/2016","03/31/2021",,,,"Y",,,"N",,
"3601722614","RIG250000","4",,"NGP",,"ADC",,,,,"RIPDES GP for NCCW","ST6","08/01/2003","01/09/2019",,"03/01/2019","02/29/2024","04/30/2025",,,"Y",,,"N",,
"3600949612","IAR10I000","1",,"NGP",,"ADC",,,,,"Construction General Permit (CGP)","EP6","01/11/2017","01/11/2017","U.S. EPA","02/16/2017","02/15/2022","02/16/2022",,,"Y",,,"N",,
"3400120751","TNR050000","2",,"NGP",,"ADC",,,,,"Multi-sector General Permit","ST6","02/06/2002","05/15/2009","TDEC-DWR","06/01/2009","05/14/2014","04/14/2015",,,"Y",,,"N",,
"3602244826","TNR050000","4",,"NGP",,"ADC",,,,,"Multi-sector General Permit","ST6","02/06/2002","07/19/2020","TDEC-DWR","07/20/2020","06/30/2022","06/30/2022",,,"Y",,,"N",,
"20004154","AKR10000I","0",,"NGP",,"ADC",,,,"VARIOUS",,"EP6","09/09/1992","06/23/2003",,"07/01/2003","07/01/2008",,,"Y","Y",,,"N",,
"2400169070","KYR200000","0",,"NGP","N","TRM",,,,,,"ST6","01/19/2006","01/19/2006",,"01/19/2006","09/30/2007",,"02/01/2016","Y","Y",,,"N",,
"2600093963","ALG870000","1",,"NGP",,"ADC",,,,,,"ST6","10/31/2011","10/31/2011",,"10/31/2011","10/30/2016","10/30/2016",,,"Y",,,"N",,
"3600488937","NDG589000","2",,"NGP",,"ADC",,,,,"ND MASTER GENERAL PERMIT FOR INDIAN COUNTRY","EP6","09/15/2010","12/03/2015",,"01/01/2016","12/31/2020","03/31/2022",,,"Y",,,"N",,
"3603039399","COG587000","0",,"NGP",,"EFF",,,,,"COLORADO EPA MASTER LAGOON GENERAL PERMIT","EP6","09/15/2010","03/08/2022",,"04/01/2022","03/31/2027",,,,"Y",,,"N",,
"3604421299","NDX000000","0",,"NGP",,"EFF",,,,,"Industrial No Exposure","ST6","03/31/2015","04/01/2025","North Dakota Department of Environmental Quality","04/01/2025","03/31/2030",,,,"Y",,,"N",,
"3602328900","ILG620000","0",,"NGP",,"EFF",,,,,"SURFACE DISCHARGING WTS","ST6","12/31/2013","10/14/2020",,"11/01/2020","09/30/2025",,,,"Y",,,"N",,
"3000068927","ALG170000","2",,"NGP",,"ADC",,,,,,"ST6","10/01/2002","08/22/2012",,"10/01/2012","09/30/2017","09/30/2017",,,"Y",,,"N",,
"3603661436","UTRH00000","0",,"NGP",,"EFF",,,,,"Common Plan Permit","ST6","02/01/2016","01/29/2021","Utah Division of Water Quality","02/01/2021","01/31/2026",,,,"Y",,,"N",,
"3604363228","MIG760000","0",,"NGP",,"EFF",,,,,"GP-Public Swimming Pool","ST6","09/30/2014","09/30/2024","Michigan Department of Environment, Great Lakes, and Energy","04/01/2025","03/31/2030",,,,"Y",,,"N",,
"3602114264","OKG380000","4",,"NGP",,"ADC",,,,,"Water Treatment Plants","ST6","01/02/2003","01/10/2020","ODEQ","02/01/2020","01/31/2025","01/31/2025",,,"Y",,,"N",,
"3601974357","SDG070000","0",,"NGP",,"ADC",,,,,"Temporary Discharge","ST6","11/02/1989","04/01/2018","SDDENR","04/01/2018","03/31/2023",,,,"Y",,,"N",,
"1200019865","CAG280000","1",,"NGP",,"ADC",,,,"PACIFIC OCEAN","CA OFFSHORE OIL & GAS","EP6","09/15/2004","09/15/2004",,"12/01/2004","11/30/2009","02/28/2014",,"Y","Y",,,"N",,
"3604023621","MOGDS0000","0",,"NGP",,"EFF",,,,,"Domestic less than 50,000gpd to streams","ST6","07/01/2024","07/01/2024",,"07/01/2024","06/30/2029",,,,"Y",,,"N",,
"3600801328","ORG6112ZN","0",,"NGP",,"ADC",,,,,"Oregon Stormwater Discharge Permit - 1200-ZN","ST6","10/01/2011","10/01/2011","Oregon Dept of Environmental Quality","10/01/2011","09/30/2016",,,,"Y",,,"N",,
"1800096359","AKR05000I","0",,"NGP",,"ADC",,,,,,"EP6","09/29/1995","01/29/2009",,"02/26/2009","09/29/2013",,,,"Y",,,"N",,
"3600209568","MDR055501","1",,"NGP",,"ADC",,,,,"SMALL MUNICIPAL SEPARATE STORM SEWER SYSTEMS","ST6","11/12/2004","11/12/2004","Maryland Department of the Environment","11/12/2004","11/11/2009","10/30/2018",,,"Y",,,"N",,
"3400285661","KYGE40000","1",,"NGP",,"ADC",,,,,"Coal Permit - Eastern","ST6","08/29/2014","08/29/2014",,"10/01/2014","09/30/2019","09/30/2019",,,"Y",,,"N",,
"3601924382","NCG200000","3",,"NGP",,"ADC",,,,,"Wholesale Trade of Metal Waste and Scrap Stormwater Discharge","ST6","01/01/2010","08/01/2019",,"08/01/2019","05/31/2024","05/31/2024",,,"Y",,,"N",,
"3603941802","KYG990000","0",,"NGP",,"EFF",,,,,"GP FOR PESTICIDE","ST6","03/30/2012","02/29/2024",,"04/01/2024","03/31/2029",,,,"Y",,,"N",,
"3400234925","LAG750000","3",,"NGP",,"ADC",,,,,"Carwash","ST6","03/12/2004","03/05/2014",,"03/15/2014","03/14/2019","04/25/2019",,,"Y",,,"N",,
"2400169064","KYG910000","0",,"NGP","N","ADC",,,,,,"ST6","01/19/2006","01/19/2006",,"02/01/2006","06/30/2008",,,"Y","Y",,,"N",,
"3602038250","IDG133000","0",,"NGP",,"ADC",,,,,"AQUACULTURE FACILITIES LOCATED IN INDIAN COUNTRY IN IDAHO","EP6","10/31/2019","10/31/2019","REGION 10, U.S. EPA","12/01/2019","11/30/2024",,,,"Y",,,"N",,
"600067507","SDG11C000","1",,"NGP",,"ADC",,,,,"AQ SW SYN Minor Stationary Concrete Plants","ST6","02/01/2006","02/01/2006","SDDENR","02/01/2006","01/31/2011","08/31/2010",,,"Y",,,"N",,
"3602426694","FLR5I0000","0",,"NGP",,"EFF",,,,,"Multi-Sector MSG","EP6","01/15/2021","01/15/2021",,"03/01/2021","02/28/2026",,,,"Y",,,"N",,
"3604258355","MDG910000","0",,"NGP",,"EFF",,,,,"Oil Contaminated Groundwater","ST6","07/01/2005","10/22/2024","Maryland Department of the Environment","10/22/2024","10/21/2029",,,,"Y",,,"N",,
"1200016687","CAG616003","1",,"NGP",,"ADC",,,,,"Lake Tahoe Marinas Stormwater","ST6","06/15/2005","06/15/2005",,"06/15/2005","06/14/2010","04/12/2011",,,"Y",,,"N",,
"3000083965","MIS410000","1",,"NGP",,"ADC",,,,,"STORM WATER, FROM INDUSTRIAL ACTIVITY","ST6","09/25/2008","09/25/2008","Michigan DEQ","04/02/2009","04/01/2014","03/31/2014",,,"Y",,,"N",,
"3600778835","MIG010000","2",,"NGP",,"ADC",,,,,"Gen Pmt-Large CAFO","ST6","01/15/2009","03/30/2010","State","04/01/2010","03/31/2015","04/29/2015",,,"Y",,,"N",,
"2200039270","MIG010000","1",,"NGP",,"ADC",,,,,"NEW LARGE CONCENTRATED ANIMAL FEEDING OPERATIONS","ST6","01/15/2009","01/15/2009",,"01/15/2009","04/01/2010","03/31/2010",,,"Y",,,"N",,
"3400236216","HIR000000","3",,"NGP",,"ADC",,,,,"Hawaii Master General Permit Stormwater Industrial","ST6","01/01/2005","12/06/2013","Department of Health - Clean Water Branch","12/06/2013","12/05/2017","01/14/2022",,,"Y",,,"N",,
"1200037793","COG650000","1",,"NGP",,"ADC",,,,,"Colorado Biosolids Permit (Non-Tribal & Non Federal Facilities)","EP6","10/20/2007","10/20/2007",,"10/20/2007","10/19/2012","05/14/2013",,"Y","Y",,,"N",,
"3200059794","NCG530000","1",,"NGP",,"ADC",,,,,,"ST6","08/01/2007","08/01/2007",,"08/01/2007","07/31/2012","07/31/2012",,,"Y",,,"N",,
"3602997238","DER10F000","0",,"NGP",,"EFF",,,,,"Construction General Permit (CGP)","EP6","01/11/2017","02/17/2022","U.S. EPA","02/17/2022","02/16/2027",,,,"Y",,,"N",,
"3601008022","ILR400000","0",,"NGP",,"ADC",,,,,"STORMWATER MS4s","ST6","12/20/2002","02/10/2016",,"03/01/2016","02/28/2021",,,,"Y",,,"N",,
"3400081143","WAG507216","4",,"NGP",,"ADC",,,,,"General Permit Issuance","ST6","01/05/2005","08/17/2011",,"10/01/2011","10/01/2015","03/31/2016",,,"Y",,,"N",,
"20051472","RIR600000","0",,"NGP",,"TRM",,,,,,"ST6","03/19/1998","03/19/1998",,"03/19/1998","03/18/2003",,"12/31/2006","Y","Y",,,"N",,
"3600949605","07R10I000","1",,"NGP",,"ADC",,,,,"Construction General Permit (CGP)","EP6","01/11/2017","01/11/2017","U.S. EPA","02/16/2017","02/15/2022","02/16/2022",,,"Y",,,"N",,
"1200016411","CAR05000I","1",,"NGP",,"ADC",,,,,"CA TRIBAL MULTI-SECTOR STRMWTR","EP6","09/14/2000","09/14/2000",,"10/30/2000","10/30/2005","09/29/2008",,"Y","Y",,,"N",,
"1600165400","TXG110000","1",,"NGP",,"ADC",,,,,,"ST6","11/07/2006","11/07/2006",,"11/07/2006","11/07/2011","11/30/2011",,,"Y",,,"N",,
"3600850168","TXG110000","3",,"NGP",,"ADC",,,,,,"ST6","11/07/2006","10/26/2016",,"11/07/2016","11/06/2021","11/06/2021",,,"Y",,,"N",,
"3601553204","PAG120000","2",,"NGP",,"ADC",,,,,"CONCENTRATED ANIMAL FEED OPERATIONS","ST6","04/01/2013","04/01/2018",,"04/01/2018","03/31/2023","12/31/2023",,,"Y",,,"N",,
"3601379673","PAG130000","0",,"NGP",,"ADC",,,,,"MS4 General Permit","ST6","03/16/2013","03/16/2018",,"03/16/2018","03/15/2023",,,,"Y",,,"N",,
"3600791783","TNG640000","2",,"NGP",,"ADC",,,,,"General NPDES Permit for Discharges of Filter Backwash and Sedimentation Basin Washout from WTPs","ST6","09/28/2004","08/20/2015","TDEC Division of Water Resources","08/21/2015","08/19/2020","08/31/2020",,,"Y",,,"N",,
